id,wtid,rectime,averageWindSpeed,averagePower,averageGeneratorSpeed,averagePitchAngle
3527,6-82,2019/1/25 19:30,10.84680363,2014.001,1770.44965,10.20850218
3528,6-82,2019/1/25 19:40,10.89208055,2014.783508,1771.248847,9.893228941
3529,6-82,2019/1/25 19:50,11.07890785,2016.837625,1771.125304,11.28099788
3530,6-82,2019/1/25 20:00,11.52316465,2013.627528,1769.833683,12.07363962
3531,6-82,2019/1/25 20:10,11.52352486,2014.401162,1769.007123,11.72653068
3532,6-82,2019/1/25 20:20,11.48828991,2012.880587,1770.192652,11.37292135
3533,6-82,2019/1/25 20:30,9.979998321,2016.446372,1769.849432,8.597466861
3534,6-82,2019/1/25 20:40,9.703977197,2009.234772,1769.768173,7.821159547
3535,6-82,2019/1/25 20:50,10.55419037,2016.499723,1769.624766,9.515951128
3536,6-82,2019/1/25 21:00,11.73697875,2013.405222,1770.544157,11.14840473
3537,6-82,2019/1/25 21:10,12.11966802,2018.687204,1771.36988,12.49400395
3538,6-82,2019/1/25 21:20,12.30988424,2013.583067,1770.137938,12.44316677
3539,6-82,2019/1/25 21:30,11.6496079,2015.637175,1771.125305,12.43874986
3540,6-82,2019/1/25 21:40,10.81025262,2013.467468,1769.208593,11.1592389
3541,6-82,2019/1/25 21:50,9.125771258,2008.221052,1768.274263,6.474310414
3542,6-82,2019/1/25 22:00,8.510330793,1920.179099,1770.574003,2.723117322
3543,6-82,2019/1/25 22:10,9.77152866,2014.089927,1770.921359,8.319946383
3544,6-82,2019/1/25 22:20,10.28732893,2016.722027,1770.675141,8.336530956
3545,6-82,2019/1/25 22:30,10.38604287,2013.556396,1770.448803,8.16160133
3546,6-82,2019/1/25 22:40,9.972948383,2017.41562,1770.399917,6.47514382
3547,6-82,2019/1/25 22:50,9.615488842,2012.622706,1770.578977,7.413212911
3548,6-82,2019/1/25 23:00,9.433329713,2016.570858,1770.338566,8.278943402
3549,6-82,2019/1/25 23:10,9.41725235,2012.845019,1770.574829,7.232949578
3550,6-82,2019/1/25 23:20,9.326676328,2016.997686,1771.113707,7.803158318
3551,6-82,2019/1/25 23:30,9.296072735,2013.067316,1769.768179,7.793740929
3552,6-82,2019/1/25 23:40,8.985661795,2014.899124,1770.394938,6.36780256
3553,6-82,2019/1/25 23:50,8.563708983,2014.116602,1770.046728,5.015536193
3554,6-82,2019/1/26 0:00,8.155760402,2003.045779,1769.85442,2.480599449
3555,6-82,2019/1/26 0:10,8.355768571,2008.309978,1769.612314,1.986646384
3556,6-82,2019/1/26 0:20,7.398306497,1618.367938,1767.373936,0.217932726
3557,6-82,2019/1/26 0:30,7.748002979,1753.449798,1771.0366,0.325190627
3558,6-82,2019/1/26 0:40,8.065360898,1815.535347,1770.150367,0.262352667
3559,6-82,2019/1/26 0:50,7.500475653,1643.417357,1770.935462,0.055254072
3560,6-82,2019/1/26 1:00,7.777349539,1628.442837,1770.225792,0.059254367
3561,6-82,2019/1/26 1:10,7.325520761,1399.379008,1762.342542,0.04000295
3562,6-82,2019/1/26 1:20,6.689128927,1164.819792,1721.337832,0.04000295
3563,6-82,2019/1/26 1:30,6.631376712,1123.71991,1702.204621,0.04000295
3564,6-82,2019/1/26 1:40,7.584802969,1574.929401,1771.102933,0.055087394
3565,6-82,2019/1/26 1:50,7.497042514,1498.998666,1770.704981,0.010000737
3566,6-82,2019/1/26 2:00,7.38197916,1618.136751,1771.421272,0.094673641
3567,6-82,2019/1/26 2:10,8.62188754,2006.327017,1770.915565,2.638111057
3568,6-82,2019/1/26 2:20,9.36864512,2014.827985,1771.170062,4.540667878
3569,6-82,2019/1/26 2:30,9.907572829,2015.752764,1770.717423,5.149546118
3570,6-82,2019/1/26 2:40,9.730412646,2012.498219,1769.754078,6.13111846
3571,6-82,2019/1/26 2:50,9.100056158,2014.908011,1770.520107,5.096292169
3572,6-82,2019/1/26 3:00,8.237441223,1852.384732,1769.735865,1.186170733
3573,6-82,2019/1/26 3:10,8.19036319,1805.424878,1771.121151,0.287854544
3574,6-82,2019/1/26 3:20,8.525129062,1807.914704,1770.42145,0.276020339
3575,6-82,2019/1/26 3:30,8.089605552,1676.451981,1770.714941,0.138843564
3576,6-82,2019/1/26 3:40,6.826974146,1408.538013,1761.344392,0.030002212
3577,6-82,2019/1/26 3:50,6.102219097,964.9936131,1619.146457,0.030002212
3578,6-82,2019/1/26 4:00,6.158427526,880.3840522,1573.864747,0.030002212
3579,6-82,2019/1/26 4:10,6.598869015,1063.63512,1673.388303,0.030002212
3580,6-82,2019/1/26 4:20,6.414857347,909.9240368,1590.598759,0.030002212
3581,6-82,2019/1/26 4:30,6.060250221,796.4769753,1524.343393,0.030002212
3582,6-82,2019/1/26 4:40,6.261000921,795.4899414,1521.611737,0.030002212
3583,6-82,2019/1/26 4:50,5.561438949,638.5598783,1418.008502,0.030002212
3584,6-82,2019/1/26 5:00,4.771977254,415.996268,1241.820254,0.030002212
3585,6-82,2019/1/26 5:10,4.873815578,447.4036222,1259.354275,0.030002212
3586,6-82,2019/1/26 5:20,5.121291449,481.1496356,1285.573221,0.030002212
3587,6-82,2019/1/26 5:30,4.734985267,380.2139388,1191.691208,0.030002212
3588,6-82,2019/1/26 5:40,4.552649675,307.7155944,1115.581153,0.030002212
3589,6-82,2019/1/26 5:50,4.450701163,331.3867048,1140.976876,0.030002212
3590,6-82,2019/1/26 6:00,4.698537216,337.1044129,1152.57669,0.030002212
3591,6-82,2019/1/26 6:10,4.96245078,378.3287867,1207.771934,0.030002212
3592,6-82,2019/1/26 6:20,5.41615416,477.6194217,1297.881841,0.030002212
3593,6-82,2019/1/26 6:30,5.319131016,480.3493322,1303.299561,0.030002212
3594,6-82,2019/1/26 6:40,5.575421198,543.9465566,1353.252862,0.030002212
3595,6-82,2019/1/26 6:50,5.151520151,419.1263346,1241.970309,0.030002212
3596,6-82,2019/1/26 7:00,3.409418907,60.92955471,1061.751303,0.030002212
3597,6-82,2019/1/26 7:10,2.145148172,-14.13864432,411.4789664,52.32752063
3598,6-82,2019/1/26 7:20,3.745236017,-8.723276783,0.217206228,89.016556
3599,6-82,2019/1/26 7:30,3.539001203,-5.228630844,4.0091959,89.016556
3600,6-82,2019/1/26 7:40,3.412212434,-1.51167898,-9.905267182,89.016556
3601,6-82,2019/1/26 7:50,3.33256789,-4.357192315,-9.07374874,89.016556
3602,6-82,2019/1/26 8:00,2.744878782,-7.247167062,-1.412669528,89.016556
3603,6-82,2019/1/26 8:10,2.023696521,-7.069322519,0.840637856,89.016556
3604,6-82,2019/1/26 8:20,2.278053273,-2.587638783,-5.09771412,89.016556
3605,6-82,2019/1/26 8:30,2.78459078,-0.124491208,-0.057203171,89.016556
3606,6-82,2019/1/26 8:40,1.65852547,-0.542425981,-6.487999746,89.016556
3607,6-82,2019/1/26 8:50,2.512451107,-0.33790471,0.289331951,89.016556
3608,6-82,2019/1/26 9:00,1.562038966,-1.787338077,-0.196480443,89.016556
3609,6-82,2019/1/26 9:10,1.004990316,-1.502786734,0.45762535,89.016556
3610,6-82,2019/1/26 9:20,0.783354418,-3.708059528,0.001658063,89.016556
3611,6-82,2019/1/26 9:30,0.870247393,-4.446114647,0.567886511,89.016556
3612,6-82,2019/1/26 9:40,1.078415622,-1.244912092,0.896182953,89.016556
3613,6-82,2019/1/26 9:50,0.924734284,-1.331554331,0,89.016556
3614,6-82,2019/1/26 10:00,0.96402859,-0.75583948,0.003316126,89.016556
3615,6-82,2019/1/26 10:10,1.618497398,-2.125242794,0.235444921,89.016556
3616,6-82,2019/1/26 10:20,1.77072919,-0.613563813,-0.154199842,89.016556
3617,6-82,2019/1/26 10:30,1.933201403,-1.805122533,-0.437728576,89.016556
3618,6-82,2019/1/26 10:40,2.0467283,-3.459077204,-3.045861393,89.016556
3619,6-82,2019/1/26 10:50,2.354536722,-5.024109501,0.526434937,89.016556
3620,6-82,2019/1/26 11:00,2.919341034,-3.361262718,-0.859705574,89.016556
3621,6-82,2019/1/26 11:10,2.842717912,-0.49796484,-1.656404772,89.016556
3622,6-82,2019/1/26 11:20,3.024406594,-2.463147595,5.56694591,89.016556
3623,6-82,2019/1/26 11:30,3.222804868,-0.471288153,-0.936805487,89.016556
3624,6-82,2019/1/26 11:40,2.788104748,-0.266766883,7.940462952,89.016556
3625,6-82,2019/1/26 11:50,3.442764653,-0.080030063,6.778989887,89.016556
3626,6-82,2019/1/26 12:00,3.365685727,-0.364581397,-0.475035003,89.016556
3627,6-82,2019/1/26 12:10,3.095060418,-0.34679694,-3.795305742,89.016556
3628,6-82,2019/1/26 12:20,2.647782139,-0.844761772,0.873799111,89.016556
3629,6-82,2019/1/26 12:30,2.491771753,-3.396831607,9.264426009,89.016556
3630,6-82,2019/1/26 12:40,3.163222164,-0.329012484,3.501828637,89.016556
3631,6-82,2019/1/26 12:50,3.415549961,-0.533533758,2.50533287,89.016556
3632,6-82,2019/1/26 13:00,3.344572671,-0.25787465,-1.976410725,89.016556
3633,6-82,2019/1/26 13:10,3.211564633,-0.284551337,-1.446659831,89.016556
3634,6-82,2019/1/26 13:20,3.791373115,-0.515749303,-0.630063818,89.016556
3635,6-82,2019/1/26 13:30,4.189750224,-0.862546237,0.32166426,89.016556
3636,6-82,2019/1/26 13:40,4.205739393,-6.064500418,10.73927295,83.54348658
3637,6-82,2019/1/26 13:50,4.043377461,194.7042519,1061.538248,0.607878131
3638,6-82,2019/1/26 14:00,3.495392984,126.8921112,1072.67961,0.04000295
3639,6-82,2019/1/26 14:10,4.162594312,238.3562064,1082.676068,0.04000295
3640,6-82,2019/1/26 14:20,4.98773207,419.7487917,1221.023179,0.04000295
3641,6-82,2019/1/26 14:30,4.628478843,332.1336563,1146.979068,0.04000295
3642,6-82,2019/1/26 14:40,4.598676481,325.5711925,1140.329406,0.04000295
3643,6-82,2019/1/26 14:50,4.169622179,288.5706235,1139.769803,0.039919611
3644,6-82,2019/1/26 15:00,4.066034304,198.9903058,1079.667511,0.04000295
3645,6-82,2019/1/26 15:10,4.074804471,192.4900874,1075.382247,0.04000295
3646,6-82,2019/1/26 15:20,4.311863502,229.8196657,1084.637558,0.04000295
3647,6-82,2019/1/26 15:30,4.363881635,234.3991624,1107.275923,0.04000295
3648,6-82,2019/1/26 15:40,3.964556259,178.7338076,1077.41751,0.04000295
3649,6-82,2019/1/26 15:50,4.2785178,223.0082176,1090.517872,0.04000295
3650,6-82,2019/1/26 16:00,4.304019616,242.4910939,1088.182495,0.04000295
3651,6-82,2019/1/26 16:10,4.871154341,338.0114213,1165.004698,0.04000295
3652,6-82,2019/1/26 16:20,4.683738997,324.2818176,1149.645217,0.04000295
3653,6-82,2019/1/26 16:30,5.478934679,512.4769568,1318.237058,0.04000295
3654,6-82,2019/1/26 16:40,6.449019106,929.4069082,1597.590798,0.04000295
3655,6-82,2019/1/26 16:50,6.504779115,952.0198563,1611.441428,0.04000295
3656,6-82,2019/1/26 17:00,5.118821397,556.4757093,1358.234504,0.04000295
3657,6-82,2019/1/26 17:10,5.1442056,501.2727488,1316.677645,0.04000295
3658,6-82,2019/1/26 17:20,5.08707086,480.3226584,1294.995163,0.04000295
3659,6-82,2019/1/26 17:30,4.000614648,210.3723616,1077.52529,0.04000295
3660,6-82,2019/1/26 17:40,3.618035591,134.8506564,1073.045211,0.04000295
3661,6-82,2019/1/26 17:50,3.72857049,159.3487484,1072.83711,0.04000295
3662,6-82,2019/1/26 18:00,3.349461283,118.3555705,1073.482944,0.04000295
3663,6-82,2019/1/26 18:10,3.356026048,140.5950352,1073.232577,0.04000295
3664,6-82,2019/1/26 18:20,3.457129186,153.7288587,1074.593023,0.04000295
3665,6-82,2019/1/26 18:30,4.654318861,369.8900608,1178.275831,0.04000295
3666,6-82,2019/1/26 18:40,5.309544842,544.7557551,1339.545659,0.04000295
3667,6-82,2019/1/26 18:50,6.019891253,763.3089626,1502.872301,0.04000295
3668,6-82,2019/1/26 19:00,6.414585358,866.4854973,1566.31643,0.04000295
3669,6-82,2019/1/26 19:10,6.627811322,1085.785656,1669.996728,0.04000295
3670,6-82,2019/1/26 19:20,6.887034698,1355.309125,1740.208244,0.091340065
3671,6-82,2019/1/26 19:30,8.219768596,1801.325558,1769.184543,0.587293275
3672,6-82,2019/1/26 19:40,7.135929389,1354.055327,1754.340743,0.073505417
3673,6-82,2019/1/26 19:50,6.654011554,1276.933022,1720.062766,0.05117044
3674,6-82,2019/1/26 20:00,7.051080093,1535.350101,1760.738368,0.220849607
3675,6-82,2019/1/26 20:10,6.220708123,1025.416308,1644.054689,0.04000295
3676,6-82,2019/1/26 20:20,6.448872068,1193.390525,1705.914535,0.04000295
3677,6-82,2019/1/26 20:30,7.677158,1642.590364,1769.597409,0.218432763
3678,6-82,2019/1/26 20:40,8.294458308,1832.074892,1770.644482,0.876147894
3679,6-82,2019/1/26 20:50,8.888462301,2007.171772,1770.381667,4.624924078
3680,6-82,2019/1/26 21:00,8.504118923,1998.804179,1770.286326,3.974126159
3681,6-82,2019/1/26 21:10,7.801425223,1823.431646,1769.169626,1.089996982
3682,6-82,2019/1/26 21:20,7.708879083,1818.211902,1769.9141,0.905983417
3683,6-82,2019/1/26 21:30,7.825596478,1869.182161,1770.134613,0.935735617
3684,6-82,2019/1/26 21:40,8.227524315,1954.752079,1770.5027,2.0229824
3685,6-82,2019/1/26 21:50,8.089436506,1953.66723,1768.615008,2.22883089
3686,6-82,2019/1/26 22:00,8.153966591,1959.15373,1769.930672,2.722700616
3687,6-82,2019/1/26 22:10,10.24762431,2012.222568,1771.11122,9.114838313
3688,6-82,2019/1/26 22:20,10.63265134,2017.024368,1770.772962,10.0669918
3689,6-82,2019/1/26 22:30,10.77224621,2012.489328,1770.718246,9.970651342
3690,6-82,2019/1/26 22:40,10.32424007,2014.819086,1770.360943,10.21283583
3691,6-82,2019/1/26 22:50,9.324287199,2012.800564,1769.943113,7.374210028
3692,6-82,2019/1/26 23:00,9.07760515,2013.840935,1770.695047,5.933103853
3693,6-82,2019/1/26 23:10,9.613783342,2014.472297,1771.168421,7.038018594
3694,6-82,2019/1/26 23:20,10.30606754,2012.845017,1769.209417,8.463706982
3695,6-82,2019/1/26 23:30,10.50112093,2015.574931,1771.536508,8.621885238
3696,6-82,2019/1/26 23:40,10.68497089,2013.289634,1770.548295,8.589132919
3697,6-82,2019/1/26 23:50,10.50006966,2015.646063,1771.044053,8.605300722
3698,6-82,2019/1/27 0:00,10.87445935,2013.920983,1771.17505,9.046499955
3699,6-82,2019/1/27 0:10,10.71461889,2016.179603,1770.967792,10.27984082
3700,6-82,2019/1/27 0:20,11.4224144,2013.093992,1771.216499,12.47808606
3701,6-82,2019/1/27 0:30,11.60741105,2015.361515,1770.440522,12.92286886
3702,6-82,2019/1/27 0:40,11.34848915,2014.258881,1770.947062,12.6031786
3703,6-82,2019/1/27 0:50,11.7993917,2017.193318,1771.140232,13.59308492
3704,6-82,2019/1/27 1:00,11.52873702,2013.787606,1769.418335,12.6520989
3705,6-82,2019/1/27 1:10,10.99187517,2013.929866,1770.970281,11.71527984
3706,6-82,2019/1/27 1:20,10.70523125,2014.943584,1770.152856,11.45384398
3707,6-82,2019/1/27 1:30,10.14358795,2014.810204,1770.474523,9.942815918
3708,6-82,2019/1/27 1:40,10.53329048,2014.783527,1770.486952,10.2926751
3709,6-82,2019/1/27 1:50,10.68590448,2013.849831,1770.957018,10.61511546
3710,6-82,2019/1/27 2:00,10.72713824,2011.208841,1771.021668,11.13307033
3711,6-82,2019/1/27 2:10,11.11149633,2004.5041,1770.781266,11.18540748
3712,6-82,2019/1/27 2:20,11.02508854,2012.480433,1769.618966,10.59836424
3713,6-82,2019/1/27 2:30,11.1357631,1999.933502,1769.791401,10.46227082
3714,6-82,2019/1/27 2:40,11.13585133,1999.15987,1770.107272,10.47902217
3715,6-82,2019/1/27 2:50,10.94714946,1986.977537,1769.01126,9.266099356
3716,6-82,2019/1/27 3:00,10.85049393,1988.684828,1769.070968,9.344938599
3717,6-82,2019/1/27 3:10,10.61452078,1877.692022,1768.740182,9.417943944
3718,6-82,2019/1/27 3:20,10.34605889,1948.660906,1770.029327,9.18184327
3719,6-82,2019/1/27 3:30,10.29090174,1917.947148,1769.996992,8.702557942
3720,6-82,2019/1/27 3:40,9.866074467,1850.766358,1769.09999,8.332030611
3721,6-82,2019/1/27 3:50,10.05034336,1838.681821,1769.574201,9.118005149
3722,6-82,2019/1/27 4:00,10.43570124,1817.340475,1766.879843,8.857736004
3723,6-82,2019/1/27 4:10,10.06661195,1686.322365,1767.412083,9.394775619
3724,6-82,2019/1/27 4:20,9.778262463,1576.814561,1766.066573,9.18075979
3725,6-82,2019/1/27 4:30,8.214358034,1308.802756,1737.643217,6.978430802
3726,6-82,2019/1/27 4:40,8.432656433,1038.096638,1658.35797,9.279183696
3727,6-82,2019/1/27 4:50,8.069257039,1034.957682,1658.061172,9.073835261
3728,6-82,2019/1/27 5:00,7.874865126,1071.380241,1677.704244,7.755821413
3729,6-82,2019/1/27 5:10,6.839544951,969.5197644,1639.173352,5.07962429
3730,6-82,2019/1/27 5:20,7.129754212,853.5295238,1598.7216,6.374969707
3731,6-82,2019/1/27 5:30,6.950315126,948.4985317,1657.005822,5.470486409
3732,6-82,2019/1/27 5:40,8.459900517,1560.684057,1757.993447,5.007785681
3733,6-82,2019/1/27 5:50,7.917679495,1694.636596,1758.19905,1.407270344
3734,6-82,2019/1/27 6:00,8.335493589,1720.548546,1754.717948,1.653955188
3735,6-82,2019/1/27 6:10,8.108160371,1703.777803,1755.050383,0.986489338
3736,6-82,2019/1/27 6:20,8.103257067,1607.830644,1750.279311,0.781474234
3737,6-82,2019/1/27 6:30,7.99688296,1596.537516,1733.891013,0.62987975
3738,6-82,2019/1/27 6:40,8.371044749,1712.856774,1769.299779,0.958987323
3739,6-82,2019/1/27 6:50,8.242138773,1749.19042,1764.755863,0.617045464
3740,6-82,2019/1/27 7:00,7.913511247,1608.604268,1742.737618,1.045660375
3741,6-82,2019/1/27 7:10,7.638879524,1640.63408,1766.572265,0.35527618
3742,6-82,2019/1/27 7:20,8.379160638,1806.758708,1767.302649,0.866647195
3743,6-82,2019/1/27 7:30,8.155179634,1797.012835,1770.436391,0.670549418
3744,6-82,2019/1/27 7:40,8.730812452,1924.465152,1769.854395,1.805883061
3745,6-82,2019/1/27 7:50,8.666583806,1939.430776,1769.4515,2.166492955
3746,6-82,2019/1/27 8:00,8.96022619,1979.51694,1770.212544,3.614016299
3747,6-82,2019/1/27 8:10,8.360907197,1873.210342,1765.56251,2.814374045
3748,6-82,2019/1/27 8:20,8.419460747,1862.993168,1769.503715,2.684031109
3749,6-82,2019/1/27 8:30,9.558479205,1977.614012,1766.523357,6.278962675
3750,6-82,2019/1/27 8:40,9.177730584,1998.003901,1766.940359,5.889100634
3751,6-82,2019/1/27 8:50,9.504696698,2013.191807,1770.678468,7.011349971
3752,6-82,2019/1/27 9:00,10.1632455,2012.453754,1769.080906,8.912239961
3753,6-82,2019/1/27 9:10,10.00634556,1793.856086,1769.60901,10.04665694
3754,6-82,2019/1/27 9:20,10.3947616,1571.977174,1768.932527,11.84903973
3755,6-82,2019/1/27 9:30,10.3535573,1483.268309,1769.51699,11.80303643
3756,6-82,2019/1/27 9:40,10.14700626,1450.073608,1765.946345,10.9983937
3757,6-82,2019/1/27 9:50,11.12588039,1510.202868,1771.538984,12.79169254
3758,6-82,2019/1/27 10:00,10.79163903,1584.737521,1767.393833,11.94729699
3759,6-82,2019/1/27 10:10,10.16448316,1497.762638,1763.939263,10.92038799
3760,6-82,2019/1/27 10:20,10.25152785,1319.366727,1765.857655,11.8477063
3761,6-82,2019/1/27 10:30,10.27384655,1773.937498,1756.197758,8.935825095
3762,6-82,2019/1/27 10:40,11.11707844,1998.14617,1767.183277,9.920564274
3763,6-82,2019/1/27 10:50,10.85861246,2011.004331,1769.075952,9.164175273
3764,6-82,2019/1/27 11:00,11.0448362,1784.812693,1767.641712,11.45734421
3765,6-82,2019/1/27 11:10,9.315318493,1327.938841,1763.010758,9.606457871
3766,6-82,2019/1/27 11:20,9.325816237,1150.35213,1715.087773,10.75812606
3767,6-82,2019/1/27 11:30,10.04991832,1157.990571,1720.202886,12.62809711
3768,6-82,2019/1/27 11:40,9.134857368,999.3531845,1637.705957,10.37309763
3769,6-82,2019/1/27 11:50,9.635067875,986.9218513,1629.968618,12.01863569
3770,6-82,2019/1/27 12:00,9.882703135,845.2864256,1553.559273,13.42207232
3771,6-82,2019/1/27 12:10,11.84120515,939.6596588,1607.897319,16.20219374
3772,6-82,2019/1/27 12:20,11.94744242,996.3476202,1638.10058,14.84901078
3773,6-82,2019/1/27 12:30,9.271864693,747.2318085,1488.51845,13.61558654
3774,6-82,2019/1/27 12:40,11.34013228,790.3146638,1509.861034,17.86789992
3775,6-82,2019/1/27 12:50,14.29817098,1264.368299,1741.745261,17.85823252
3776,6-82,2019/1/27 13:00,14.13757376,1583.021322,1765.042709,16.5480526
3777,6-82,2019/1/27 13:10,11.8818188,1543.610971,1768.255203,13.6129197
3778,6-82,2019/1/27 13:20,11.94526987,970.7557872,1623.096776,17.24377063
3779,6-82,2019/1/27 13:30,13.04363953,1150.601113,1699.56082,17.18359946
3780,6-82,2019/1/27 13:40,12.38699069,1083.35808,1668.99526,15.13636544
3781,6-82,2019/1/27 13:50,12.32674293,981.141898,1627.283375,16.6214748
3782,6-82,2019/1/27 14:00,11.62857517,1055.658784,1667.095944,15.46597296
3783,6-82,2019/1/27 14:10,10.587962,892.7264628,1578.242858,15.28795974
3784,6-82,2019/1/27 14:20,13.75894747,794.8141287,1523.086571,20.97496218
3785,6-82,2019/1/27 14:30,13.83162881,1055.605434,1664.540063,19.24266789
3786,6-82,2019/1/27 14:40,12.4028309,1254.168898,1756.9497,15.84558409
3787,6-82,2019/1/27 14:50,11.65436696,1174.574561,1719.193134,14.60515949
3788,6-82,2019/1/27 15:00,9.993554206,1015.750463,1644.626733,13.06112909
3789,6-82,2019/1/27 15:10,9.548960568,709.6621373,1465.449818,12.91378488
3790,6-82,2019/1/27 15:20,12.51854186,671.2832783,1442.636544,20.27974426
3791,6-82,2019/1/27 15:30,11.96327992,896.2477897,1579.11169,16.82673978
3792,6-82,2019/1/27 15:40,10.65068947,1004.412866,1640.925924,14.10687279
3793,6-82,2019/1/27 15:50,11.27563599,881.0331909,1577.072274,16.18785945
3794,6-82,2019/1/27 16:00,11.0900936,909.8351196,1590.423821,16.2728658
3795,6-82,2019/1/27 16:10,11.00430816,818.1918054,1537.155231,16.68406262
3796,6-82,2019/1/27 16:20,10.89356413,907.7721231,1587.991458,14.78267271
3797,6-82,2019/1/27 16:30,9.185878552,816.2621873,1556.132589,12.81294409
3798,6-82,2019/1/27 16:40,11.46130392,1003.221309,1639.368179,15.58456495
3799,6-82,2019/1/27 16:50,9.001618311,942.0853554,1616.368861,11.34125816
3800,6-82,2019/1/27 17:00,9.813997459,772.6546959,1543.652355,14.69833301
3801,6-82,2019/1/27 17:10,9.534546044,793.2579855,1523.301281,14.27905213
3802,6-82,2019/1/27 17:20,11.09060326,759.9672793,1504.070045,17.18361895
3803,6-82,2019/1/27 17:30,11.46424462,920.8525907,1596.75845,16.22236203
3804,6-82,2019/1/27 17:40,11.39844805,998.8641211,1641.939828,16.22444538
3805,6-82,2019/1/27 17:50,10.93249702,1046.962184,1662.165709,14.68424871
3806,6-82,2019/1/27 18:00,10.58088952,956.1013842,1615.945556,14.9140989
3807,6-82,2019/1/27 18:10,10.22198538,933.7018639,1601.117494,14.47773353
3808,6-82,2019/1/27 18:20,10.88997715,890.6367927,1577.751238,15.79649734
3809,6-82,2019/1/27 18:30,12.00193069,1245.579025,1643.347522,16.03276467
3810,6-82,2019/1/27 18:40,11.12534143,2002.850158,1766.573917,10.80404613
3811,6-82,2019/1/27 18:50,10.8813146,1999.257689,1766.739727,10.01132098
3812,6-82,2019/1/27 19:00,10.37623355,2009.634933,1765.988631,8.222355862
3813,6-82,2019/1/27 19:10,10.33375735,1465.528312,1701.180757,10.51560817
3814,6-82,2019/1/27 19:20,10.16005723,820.1658745,1539.943257,14.70575018
3815,6-82,2019/1/27 19:30,10.09210328,617.8765492,1402.388726,16.35753864
3816,6-82,2019/1/27 19:40,14.20553591,762.2774596,1499.192224,22.03370686
3817,6-82,2019/1/27 19:50,13.62163291,929.2557433,1600.541319,19.65078131
3818,6-82,2019/1/27 20:00,14.2843251,910.1107765,1591.757728,20.54526392
3819,6-82,2019/1/27 20:10,13.81383073,935.9693798,1603.805213,19.8527961
3820,6-82,2019/1/27 20:20,12.49192658,885.4704125,1575.890067,18.6220389
3821,6-82,2019/1/27 20:30,14.69422759,1033.899498,1659.162952,19.90921698
3822,6-82,2019/1/27 20:40,13.13694108,1126.769945,1701.763572,17.27085601
3823,6-82,2019/1/27 20:50,12.99312954,1221.143165,1749.243017,17.77764321
3824,6-82,2019/1/27 21:00,14.82185447,1302.622664,1768.346407,18.96764767
3825,6-82,2019/1/27 21:10,15.27646893,1541.36123,1770.355966,19.16816241
3826,6-82,2019/1/27 21:20,14.95291623,1772.728155,1765.859291,18.20225796
3827,6-82,2019/1/27 21:30,16.21431783,1942.418559,1768.959876,19.32217361
3828,6-82,2019/1/27 21:40,13.83516442,1987.555518,1771.102097,15.80758137
3829,6-82,2019/1/27 21:50,14.51436703,1988.702619,1768.066188,16.58838894
3830,6-82,2019/1/27 22:00,13.3169295,2000.004635,1768.898532,14.61466028
3831,6-82,2019/1/27 22:10,14.44899328,2005.722348,1772.048014,16.23036259
3832,6-82,2019/1/27 22:20,13.21813997,1974.332779,1767.638404,14.12579094
3833,6-82,2019/1/27 22:30,15.16929302,1991.067951,1770.487782,17.29602438
3834,6-82,2019/1/27 22:40,15.09207605,1977.685149,1768.709511,17.20726792
3835,6-82,2019/1/27 22:50,16.27736157,1704.667026,1771.860658,19.38392822
3836,6-82,2019/1/27 23:00,14.2416615,1558.016384,1768.799868,17.70130425
3837,6-82,2019/1/27 23:10,14.38490907,1295.900137,1761.377562,18.65487459
3838,6-82,2019/1/27 23:20,15.28613764,1190.500543,1733.115055,19.83487818
3839,6-82,2019/1/27 23:30,15.73481275,1216.830421,1746.015627,20.45717403
3840,6-82,2019/1/27 23:40,15.99163875,1321.456407,1767.768555,21.35082306
3841,6-82,2019/1/27 23:50,16.13980363,1455.293343,1769.303938,21.34323947
3842,6-82,2019/1/28 0:00,16.8461507,1614.971113,1771.530702,22.0982117
3843,6-82,2019/1/28 0:10,15.65603776,1585.955774,1769.303927,20.1227327
3844,6-82,2019/1/28 0:20,15.68949929,1511.741224,1768.339765,20.65943901
3845,6-82,2019/1/28 0:30,15.6641429,1388.521605,1769.482163,20.29016174
3846,6-82,2019/1/28 0:40,15.82822926,1210.401358,1745.291033,21.37065801
3847,6-82,2019/1/28 0:50,17.70638881,1199.348303,1742.109215,23.18029139
3848,6-82,2019/1/28 1:00,19.44354972,1447.46819,1771.970923,24.75740757
3849,6-82,2019/1/28 1:10,18.6109693,1674.975872,1766.219104,23.41689211
3850,6-82,2019/1/28 1:20,18.39112024,1608.853262,1771.775277,23.23087839
3851,6-82,2019/1/28 1:30,19.02076019,1855.150217,1768.708689,24.26445438
3852,6-82,2019/1/28 1:40,18.08209258,1976.98267,1767.059745,22.54849474
3853,6-82,2019/1/28 1:50,17.61813033,1956.486071,1770.355147,22.21238678
3854,6-82,2019/1/28 2:00,17.47905628,1977.471723,1766.044164,21.44332996
3855,6-82,2019/1/28 2:10,15.35849155,1595.674974,1768.256025,20.09481385
3856,6-82,2019/1/28 2:20,16.17222285,398.3629837,996.9898573,46.08581066
3857,6-82,2019/1/28 2:30,16.22606504,1582.461125,1754.830698,21.28006783
3858,6-82,2019/1/28 2:40,16.46493648,1977.782954,1769.519488,19.8608801
